transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00623,B02,Chennai B02,Chennai,07-05-2025,2530.79,FAILED,DEPOSIT,5831,Insufficient funds,State Bank of India (SBI),05722
TXN00087,B02,Chennai B02,Chennai,03-05-2025,881.58,SUCCESS,TRANSFER,6491,,State Bank of India (SBI),28493
TXN00491,B02,Chennai B02,Chennai,04-05-2025,4987.69,FAILED,DEPOSIT,1440,Account blocked,State Bank of India (SBI),99661
TXN00243,B02,Chennai B02,Chennai,02-05-2025,2431.01,SUCCESS,TRANSFER,1430,,State Bank of India (SBI),51986
TXN00555,B02,Chennai B02,Chennai,02-05-2025,2619.57,FAILED,DEPOSIT,1273,Transaction limit exceeded,State Bank of India (SBI),10411
TXN00661,B02,Chennai B02,Chennai,06-05-2025,3432.14,FAILED,TRANSFER,1328,Insufficient funds,State Bank of India (SBI),24319
TXN00291,B02,Chennai B02,Chennai,06-05-2025,4845.18,SUCCESS,WITHDRAWAL,4178,,State Bank of India (SBI),73200
TXN00069,B02,Chennai B02,Chennai,07-05-2025,4390.73,SUCCESS,DEPOSIT,7755,,State Bank of India (SBI),28609
TXN00167,B02,Chennai B02,Chennai,06-05-2025,2978.78,SUCCESS,TRANSFER,7684,,State Bank of India (SBI),59763
TXN00684,B02,Chennai B02,Chennai,08-05-2025,3545.37,FAILED,TRANSFER,5076,Invalid account,State Bank of India (SBI),53313
TXN00210,B02,Chennai B02,Chennai,03-05-2025,784.48,SUCCESS,WITHDRAWAL,5951,,State Bank of India (SBI),67939
TXN00172,B02,Chennai B02,Chennai,02-05-2025,814.15,SUCCESS,WITHDRAWAL,6568,,State Bank of India (SBI),57737
TXN00380,B02,Chennai B02,Chennai,05-05-2025,2758.19,SUCCESS,TRANSFER,8726,,State Bank of India (SBI),04985
TXN00509,B02,Chennai B02,Chennai,07-05-2025,1752.55,FAILED,TRANSFER,2025,Transaction limit exceeded,State Bank of India (SBI),25249
TXN00209,B02,Chennai B02,Chennai,05-05-2025,612.61,SUCCESS,TRANSFER,6374,,State Bank of India (SBI),94235
TXN00326,B02,Chennai B02,Chennai,08-05-2025,1142.51,SUCCESS,TRANSFER,8179,,State Bank of India (SBI),87761
TXN00492,B02,Chennai B02,Chennai,05-05-2025,4089.58,FAILED,TRANSFER,2133,Account blocked,State Bank of India (SBI),64505
TXN00276,B02,Chennai B02,Chennai,08-05-2025,1614.85,SUCCESS,WITHDRAWAL,8199,,State Bank of India (SBI),74984
TXN00265,B02,Chennai B02,Chennai,07-05-2025,962.62,SUCCESS,WITHDRAWAL,4232,,State Bank of India (SBI),02256
TXN00035,B02,Chennai B02,Chennai,08-05-2025,819.47,SUCCESS,TRANSFER,1964,,State Bank of India (SBI),38538
TXN00080,B02,Chennai B02,Chennai,06-05-2025,2440.84,SUCCESS,TRANSFER,6409,,State Bank of India (SBI),62021
TXN00426,B02,Chennai B02,Chennai,03-05-2025,4904.26,SUCCESS,DEPOSIT,1372,,State Bank of India (SBI),27915
TXN00200,B02,Chennai B02,Chennai,03-05-2025,937.24,SUCCESS,TRANSFER,1645,,State Bank of India (SBI),94172
TXN00354,B02,Chennai B02,Chennai,06-05-2025,4376.68,SUCCESS,WITHDRAWAL,6658,,State Bank of India (SBI),39522
TXN00083,B02,Chennai B02,Chennai,07-05-2025,2392.01,SUCCESS,WITHDRAWAL,3851,,State Bank of India (SBI),56453
TXN00547,B02,Chennai B02,Chennai,03-05-2025,3867.21,FAILED,WITHDRAWAL,8248,Invalid account,State Bank of India (SBI),27284
